49,16,6.0,5.6,5.5,3.9000000000000004,2.4,1.1,1,1,1.0,1,1.0,1,0.315,0,0,0,East
48,19,9.0,5.6,4.0,3.9000000000000004,2.4,1.1,1,1,1.0,1,1.0,1,0.3195,0,0,0,West
48,18,6.5,6.0,4.199999999999999,3.5999999999999996,3.0,2.2,1,1,1,1.0,1,1.0,1,0.3195,0,0,Stop
48,17,8.399999999999999,6.0,5.2,4.0,3.5999999999999996,2.2,1,1,1.0,1,1.0,1,0.3195,0,0,0,East
48,20,6.0,4.5,4.199999999999999,3.9000000000000004,2.4,2.2,1,1,1.0,1,1.0,1,0.319,0,0,0,West
48,19,9.0,5.6,3.9000000000000004,3.5,2.4,1.1,1,1,1,1.0,1,1.0,1,0.319,0,0,Stop
48,18,6.5,6.0,4.199999999999999,3.5999999999999996,2.5,2.2,1,1,1.0,1,1.0,1,0.319,0,0,0,East
47,20,7.5,6.5,5.6,4.5,2.2,1.2,1,1,1.0,1,1.0,1,0.319,0,0,0,North
48,18,7.0,6.5,4.5,4.4,2.5,2.4,1,1,1.0,1,1.0,1,0.319,0,0,0,South
47,20,10.5,7.0,6.0,5.2,4.0,1.1,1,1,1,1.0,1,1.0,1,0.3235,0,0,Stop
46,21,7.5,7.0,5.2,5.0,4.8,2.2,1,1,1.0,1,1.0,1,0.3235,0,0,0,North
47,19,8.399999999999999,6.0,5.2,3.5999999999999996,3.0,2.2,1,1,1.0,1,1.0,1,0.3235,0,0,0,South
46,21,9.0,7.0,6.5,5.5,4.8,4.4,1,1,1,1.0,1,1.0,1,0.328,0,0,Stop
46,20,9.799999999999999,7.5,5.2,4.5,3.5999999999999996,3.3000000000000003,1,1,1.0,1,1.0,1,0.328,0,0,0,East
46,20,9.799999999999999,7.5,6.5,5.5,4.8,4.5,1,1,1.0,1,1.0,1,0.328,0,0,0,South
46,21,9.0,7.0,6.5,6,4.8,4.4,1,1,1.0,1,1,1,0.3275,0,0,0,West
46,20,9.799999999999999,7.5,5.2,5,3.5999999999999996,3.3000000000000003,1,1,1,1.0,1,1,1,0.3275,0,0,Stop
46,19,7.5,5.6,4,3.9000000000000004,2.4,2.2,1,1,1.0,1,1,1,0.3275,0,0,0,East
46,21,10.5,8.399999999999999,6,6.0,5.2,4.4,1,1,1.0,1,1,1,0.3275,0,0,0,North
46,20,9.799999999999999,7.5,6.0,5.2,3.5999999999999996,3.3000000000000003,1,1,1.0,1,1,1,0.327,0,0,0,West
46,19,7.5,5.6,5.0,3.9000000000000004,2.4,2.2,1,1,1,1.0,1,1,1,0.327,0,0,Stop
46,18,6.0,4.199999999999999,4.0,2.6,1.2,1.1,1,1,1.0,1,1,1,0.327,0,0,0,East
46,19,7.5,6.0,5.6,3.9000000000000004,2.4,2.2,1,1,1.0,1,1,1,0.3265,0,0,0,West
46,18,6.0,5.0,4.199999999999999,2.6,1.2,1.1,1,1,1,1.0,1,1,1,0.3265,0,0,Stop
46,17,7.5,5.2,4.199999999999999,4.0,2.4,2.2,1,1,1.0,1,1,1,0.3265,0,0,0,East
45,19,6.0,4.5,2.8,2.6,2.2,1.2,1,1,1.0,1,1,1,0.3265,0,0,0,North
45,17,7.5,5.6,4.0,3.9000000000000004,2.4,2.2,1,1,1.0,1,1,1,0.3265,0,0,0,South
45,19,7.0,6.0,4.199999999999999,2.6,2.4,1.1,1,1,1,1.0,1,1,1,0.331,0,0,Stop
44,20,8.0,4.5,4.199999999999999,2.6,2.2,1.2,1,1,1.0,1,1,1,0.331,0,0,0,North
45,18,7.5,6.0,5.6,3.9000000000000004,2.4,1.1,1,1,1.0,1,1,1,0.331,0,0,0,South
44,20,9.0,6.0,4.199999999999999,3.9000000000000004,2.4,1.1,1,1,1,1.0,1,1,1,0.3355,0,0,Stop
43,19,8.0,6.0,4.199999999999999,2.6,2.2,1.2,1,1,1.0,1,1,1,0.3355,0,0,0,East
44,19,8.0,7.5,5.6,3.9000000000000004,2.4,2.2,1,1,1.0,1,1,1,0.3355,0,0,0,South
43,20,10.0,7.5,5.6,3.9000000000000004,3.5999999999999996,2.2,1,1,1.0,1,1,1,0.34,0,0,0,West
43,19,9.0,6.0,5.6,3.9000000000000004,2.4,1.1,1,1,1,1.0,1,1,1,0.34,0,0,Stop
42,18,8.0,6.0,4.199999999999999,2.6,2.2,1.2,1,1,1.0,1,1,1,0.34,0,0,0,East
42,19,10.0,7.5,5.6,5.2,3.5999999999999996,2.2,1,1,1.0,1,1,1,0.3445,0,0,0,West
42,18,9.0,7.5,5.6,3.9000000000000004,2.4,1.1,1,1,1,1.0,1,1,1,0.3445,0,0,Stop
41,17,8.0,6.0,4.199999999999999,2.6,2.2,1.2,1,1,1.0,1,1,1,0.3445,0,0,0,East
41,18,10.0,7.5,7.0,5.2,3.5999999999999996,2.2,1,1,1.0,1,1,1,0.349,0,0,0,West
41,17,9.0,7.5,5.6,3.9000000000000004,2.4,1.1,1,1,1,1.0,1,1,1,0.349,0,0,Stop
40,16,8.0,6.0,4.199999999999999,2.6,2.2,1.2,1,1,1.0,1,1,1,0.349,0,0,0,East
40,17,9.0,8.0,7.0,5.2,3.5999999999999996,2.2,1,1,1.0,1,1,1,0.3535,0,0,0,West
40,16,13.5,7.0,5.6,3.9000000000000004,2.4,1.1,1,1,1,1.0,1,1,1,0.3535,0,0,Stop
39,15,12.0,6.0,4.199999999999999,2.6,2.2,1.2,1,1,1.0,1,1,1,0.3535,0,0,0,East
39,16,12.6,9.0,6.0,5.2,3.5999999999999996,2.2,1,1,1.0,1,1,1,0.358,0,0,0,West
39,15,11.2,7.5,5.0,3.9000000000000004,2.4,1.1,1,1,1,1.0,1,1,1,0.358,0,0,Stop
38,14,9.799999999999999,6.0,4.0,2.6,2.2,1.2,1,1,1.0,1,1,1,0.358,0,0,0,East
38,15,10.5,10.4,7.0,4.0,3.5999999999999996,2.2,1,1,1.0,1,1,1,0.3625,0,0,0,West
38,14,9.1,9.0,5.6,3.0,2.4,1.1,1,1,1,1.0,1,1,1,0.3625,0,0,Stop
37,13,7.800000000000001,7.5,4.199999999999999,2.2,2.0,1.2,1,1,1.0,1,1,1,0.3625,0,0,0,East
37,14,12.0,8.4,8.399999999999999,5.2,2.2,2.0,1,1,1.0,1,1,1,0.367,0,0,0,West
37,13,10.5,7.199999999999999,7.0,3.9000000000000004,1.1,1,1.0,1,1.0,1,1,1,0.367,0,0,0,Stop
36,12,9.0,7.0,5.2,2.4,2.2,1,1,1.0,1,1,1,0.367,0,0,0.0,-10,South
37,15,13.5,9.799999999999999,9.6,6.5,3.3000000000000003,2.0,1,1,1.0,1,1,1,0.3665,0,0,0,West
37,14,12.0,8.4,8.399999999999999,5.2,2.2,1,1,1.0,1.0,1,1,1,0.3665,0,0,0,Stop
37,13,10.5,7.199999999999999,7.0,3.9000000000000004,1.1,1,1,1.0,1,1,1,0.3665,0,0,0.0,-10,East
37,16,15.0,11.2,10.799999999999999,7.800000000000001,4.4,2.0,1,1,1.0,1,1,1,0.366,0,0,0,West
37,15,13.5,9.799999999999999,9.6,6.5,3.3000000000000003,1,1,1.0,1.0,1,1,1,0.366,0,0,0,Stop
37,14,12.0,8.4,8.399999999999999,5.2,2.2,1,1,1.0,1,1,1,0.366,0,0,0.0,-10,East
37,17,13.5,13.0,9.799999999999999,7.199999999999999,5.5,2.0,1,1,1.0,1,1,1,0.3655,0,0,0,West
